TIMESTAMP_MS,X_GYRO_LOW,X_GYRO_OUT,Y_GYRO_LOW,Y_GYRO_OUT,Z_GYRO_LOW,Z_GYRO_OUT,X_ACCL_LOW,X_ACCL_OUT,Y_ACCL_LOW,Y_ACCL_OUT,Z_ACCL_LOW,Z_ACCL_OUT,TEMP_OUT,TIME_STAMP,DATA_CNTR,X_DELTANG_LOW,X_DELTANG_OUT,Y_DELTANG_LOW,Y_DELTANG_OUT,Z_DELTANG_LOW,Z_DELTANG_OUT,X_DELTVEL_LOW,X_DELTVEL_OUT,Y_DELTVEL_LOW,Y_DELTVEL_OUT,Z_DELTVEL_LOW,Z_DELTVEL_OUT,XG_BIAS_LOW,XG_BIAS_HIGH,YG_BIAS_LOW,YG_BIAS_HIGH,ZG_BIAS_LOW,ZG_BIAS_HIGH,XA_BIAS_LOW,XA_BIAS_HIGH,YA_BIAS_LOW,YA_BIAS_HIGH,ZA_BIAS_LOW,ZA_BIAS_HIGH,FILT_CTRL,RANG_MDL,MSC_CTRL,UP_SCALE,DEC_RATE,FIRM_REV,FIRM_DM,FIRM_Y,PROD_ID
65,-404212,-7,1155939,17,-471018,-8,266745,4,2054038,31,263049946,4009,254,0,25923,-155,-1,523,0,-326,-1,57,0,897,0,105604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
194,-408479,-7,813008,12,-402138,-7,294788,4,2156499,32,262879773,4011,253,0,26181,-213,-1,386,0,-171,-1,83,0,896,0,105539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
197,-276264,-5,882823,13,-130826,-2,104353,1,2154041,32,262855950,4010,253,0,26187,-176,-1,559,0,-249,-1,80,0,823,0,105557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
299,54392,0,1360068,20,-268860,-5,177050,2,2129184,32,262657197,4007,253,0,26391,-82,-1,735,0,-173,-1,79,0,881,0,105445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
318,-276168,-5,879948,13,-470832,-8,103391,1,2126569,32,262347553,4003,253,0,26428,-176,-1,501,0,-152,-1,55,0,782,0,105488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
399,-481772,-8,1405910,21,-404644,-7,177738,2,1992997,30,262609836,4007,249,0,26591,-294,-1,760,0,-37,-1,2,0,827,0,105530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
478,-341577,-6,879345,13,-538605,-9,181046,2,1777155,27,263068356,4014,253,0,26747,-194,-1,621,0,-210,-1,78,0,733,0,105677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
543,-585011,-9,914185,13,-332172,-6,285988,4,1846670,28,262881068,4011,255,0,26877,-259,-1,501,0,-132,-1,110,0,745,0,105598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
593,-480979,-8,1208764,18,-607181,-10,252395,3,1635203,24,262841132,4010,253,0,26978,-328,-1,687,0,-346,-1,138,0,697,0,105596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
642,-138335,-3,1099500,16,4618,-2,201442,3,2030683,30,262811360,4010,253,0,27075,-98,-1,489,0,-171,-1,128,0,781,0,105587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
701,-727807,-12,1029917,15,-197099,-4,-27687,-1,2185780,28,262683189,4008,254,0,27193,-377,-1,568,0,139,0,87,0,761,0,105583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
764,-337948,-6,887141,13,-402301,-7,495875,7,1866192,28,263091547,4014,253,0,27318,-193,-1,543,0,-230,-1,175,0,764,0,105693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
827,-3698,-1,1172570,17,-131775,-3,426798,6,2202800,33,262518007,4005,254,0,27444,-114,-1,609,0,-55,-1,109,0,867,0,105420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
890,-272891,-5,1026532,15,141008,2,-55883,-1,1868185,28,262946397,4012,254,0,27569,-193,-1,545,0,22,0,-8,-1,716,0,105821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
966,-403932,-7,1088688,16,-470782,-8,54221,0,1824810,27,262764771,4009,252,0,27721,-305,-1,582,0,-36,-1,75,0,727,0,105538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1028,-465578,-8,962743,14,-197775,-4,404442,6,2212705,33,262986808,4012,253,0,27846,-191,-1,489,0,-171,-1,192,0,846,0,105619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1090,-271403,-5,616752,9,-537588,-9,79059,1,1385879,21,263111980,4014,253,0,27970,-174,-1,351,0,-229,-1,73,0,715,0,105673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1152,-329855,-6,697862,10,-468990,-8,714376,10,1709231,26,263125879,4014,252,0,28093,-188,-1,435,0,-248,-1,256,0,690,0,105711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1214,-535353,-9,1157571,17,-266558,-5,-93065,-2,2289308,34,262849833,4010,253,0,28217,-268,-1,583,0,22,0,55,0,1044,0,105591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1278,-272640,-3,752663,11,-402513,-7,281927,4,1645854,25,263214343,4016,253,0,28344,-99,-1,409,0,-191,-1,142,0,727,0,105624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1341,-400616,-7,1101528,16,277534,4,375432,5,2279321,34,262601708,4006,254,0,28469,-191,-1,608,0,196,0,162,0,875,0,105545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1404,-341169,-6,679541,10,-265892,-5,100672,1,2018423,30,262747873,4009,253,0,28595,-176,-1,405,0,-152,-1,-15,-1,792,0,105590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1465,-785778,-12,1043169,15,-196260,-3,241174,3,1712200,26,262996872,4013,253,0,28718,-280,-1,612,0,-190,-1,112,0,765,0,105656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1527,-408212,-7,1020593,15,141390,2,237115,3,2178669,33,262458806,4004,253,0,28841,-232,-1,522,0,99,0,118,0,874,0,105632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1590,-337253,-6,620020,9,-129353,-2,346251,5,1789258,27,262952761,4012,254,0,28967,-174,-1,372,0,-36,-1,125,0,700,0,105619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1652,-338915,-6,1159357,17,-63239,-1,276615,4,2342329,35,262606558,4007,253,0,29091,-213,-1,618,0,-230,-1,164,0,913,0,105522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1713,-472274,-8,680576,10,-129434,-2,349087,0,1741099,26,263028889,4013,252,0,29212,-213,-1,387,0,-36,-1,27,0,684,0,105649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1775,-461780,-8,834764,12,-197000,-4,202431,3,2254620,34,262852291,4010,254,0,29337,-133,-1,494,0,-113,-1,94,0,905,0,105633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1838,-346668,-6,1216381,18,275920,4,176573,2,1892123,28,262822105,4010,252,0,29462,-235,-1,710,0,-134,-1,156,0,724,0,105554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1900,-538787,-9,886203,13,75001,1,116480,1,1932844,29,262914640,4011,253,0,29584,-456,-1,444,0,-54,-1,99,0,759,0,105634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
1963,-10183554,-156,2628218,40,-144132960,-2200,7757908,118,-32758811,-390,252732137,3856,252,0,29711,-6130,-1,1692,0,-81320,-2,-1410,-1,-11769,-1,101898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2026,1647001,25,1379843,21,-16119232,-226,-54747005,-836,-3519704,-54,270364463,4125,254,0,29836,-70,-1,1100,0,-7713,-1,-23178,-1,-971,-1,108753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2086,-676657,-11,798907,12,-469838,-8,668757,10,1960029,29,262910107,4011,252,0,29957,-329,-1,377,0,-307,-1,231,0,735,0,105567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2147,-673773,-11,1013942,15,277767,4,668904,10,1751561,26,262948077,4007,252,0,30079,-402,-1,557,0,100,0,286,0,756,0,105574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2211,1984029,30,-3481870,-54,-16715398,-256,20293281,309,-38193091,-583,272343659,4155,254,0,30205,1108,0,-695,-1,-9360,-1,3958,0,-23131,-1,106174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2273,1034414,15,-1036982,-16,-12372271,-189,72188081,1101,28927620,441,257383032,3927,253,0,30329,1201,0,-430,-1,-8297,-1,28479,0,10267,0,104560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2335,-1180004,-3,1986795,30,-5983384,-92,-39694703,-606,-10756907,-165,264162754,4030,253,0,30453,52,0,1151,0,-3057,-1,-13449,-1,-3627,-1,106585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2400,-2119886,-33,-16695180,-255,-8426721,-129,-1663978,-26,2088418,43,263868545,4026,253,0,30582,-1225,-1,-9479,-1,-4794,-1,-1499,-1,1443,0,105665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2461,63179679,964,69422918,1059,-13987954,-214,-12862370,-197,-6434050,-99,196878869,3004,253,0,30704,34391,0,41265,0,-9158,-1,-2854,-1,-2297,-1,78811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2523,73621948,1123,20842121,318,17428222,265,89734841,1369,4421118,67,424305753,6474,254,0,30828,50761,0,14218,0,11597,0,40300,0,-3198,-1,137194,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2584,42449413,647,-17594406,-269,-25782641,-394,17358339,264,24503391,373,224568785,3426,255,0,30951,22842,0,-9553,-1,-14646,-1,7205,0,11185,0,91707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2645,36054138,550,-101977812,-1557,11344144,173,8250682,125,10988243,167,274688860,4191,253,0,31072,20215,0,-61711,-1,6651,0,4668,0,4513,0,111858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2709,56100338,881,-436074408,-6654,83553686,1274,87768592,1339,-5159894,-79,342215853,5221,253,0,31200,32983,0,-252237,-4,48012,0,35133,0,64523,0,138485,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2771,166812683,2545,-25039517,-383,-106908968,-1632,58523650,893,-16625981,-254,326936003,4988,251,0,31324,94819,1,-18122,-1,-57171,-1,17974,0,-19687,-1,135173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2833,67804061,1034,-184231060,-2812,-9033534,-138,-3938180,-61,57746541,881,277383834,4232,253,0,31448,38966,0,-105293,-2,-3398,-1,-966,0,20318,0,114041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2897,193663660,2955,-197516876,-3014,-224382132,-3424,116604379,1779,25909336,395,307106347,4686,251,0,31574,111163,1,-112506,-2,-129014,-2,45472,0,9520,0,121272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
2959,51172089,780,-78583946,-1200,-165212435,-2521,57439939,876,35362283,539,196449675,2997,253,0,31698,32310,0,-46197,-1,-92234,-2,22340,0,12995,0,77705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3021,180687647,2757,-286129385,-4366,-259890424,-3966,86275517,1316,64383126,982,202822165,3094,252,0,31822,102754,1,-161354,-3,-147377,-3,34311,0,24695,0,81431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3083,145413453,2218,-178964848,-2731,-206938784,-3158,138483120,2113,117091126,1786,202635040,3091,253,0,31945,82426,1,-101603,-2,-117670,-2,55342,0,46607,0,81684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3146,246570457,3762,-279656496,-4268,-279836267,-4270,122541778,1869,129120503,1970,153092896,2336,252,0,32071,139826,2,-159112,-3,-158595,-3,49144,0,51840,0,61482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3211,246632203,3762,-123512783,-1885,-234142066,-3573,131508104,2006,197373643,3011,146338815,2232,253,0,32201,140143,2,-70458,-2,-133164,-3,53018,0,78882,1,59089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3276,150211144,2181,-131885577,-2013,-127667821,-1949,110686204,1688,222597456,3396,31871104,486,254,0,32331,79304,1,-75247,-2,-73107,-2,45274,0,89453,1,14193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3336,243356715,3713,-82813332,-1264,-184767511,-2820,106555027,1625,210030250,3204,57552329,878,254,0,32450,138165,2,-46943,-1,-105946,-2,42469,0,85091,1,22873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3399,77874976,1188,-50512128,-771,-78697257,-1201,92948463,1418,253302321,3865,86325796,1317,254,0,32576,44656,0,-28562,-1,-44522,-1,37892,0,103269,1,35543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3463,158212609,2414,-84501451,-1290,-193511348,-2953,65413325,998,248969250,3798,53103509,810,250,0,32704,89858,1,-47877,-1,-109799,-2,25084,0,99762,1,21152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3529,-48648083,-743,-15802787,-242,-213705794,-3261,57991601,884,245038763,3738,43826189,668,252,0,32836,-27173,-1,-8761,-1,-121677,-2,22434,0,97305,1,17660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3589,70423114,1074,-193256277,-2949,-161250594,-2461,12467679,190,252334685,3850,32628226,497,253,0,32955,52017,0,-111727,-2,-92556,-2,4260,0,100888,1,13658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3651,-172362475,-2631,-54915335,-868,-99703779,-1522,4292951,65,260417706,3973,50359793,768,253,0,33079,-97944,-2,-32993,-1,-56199,-1,1028,0,105566,1,21559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3715,-51201160,-782,-23109627,-299,46164012,704,-25740257,-393,256151970,3908,27043815,412,253,0,33207,-29784,-1,-10196,-1,26474,0,-10337,-1,102951,1,9522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3775,-156507545,-2389,-146580894,-2237,15005533,228,47796166,729,268170114,4091,124412704,1898,253,0,33326,-88405,-2,-82649,-2,9937,0,20427,0,107334,1,49955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3840,-40535850,-619,-56227831,-858,14490728,221,42708935,651,183024070,2792,34583272,527,253,0,33455,-23489,-1,-32447,-1,8420,0,17292,0,73635,1,13238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3905,-27753519,-424,-226362378,-3455,-144831370,-2210,51472588,785,248495858,3791,117452234,1792,253,0,33586,-16074,-1,-127075,-2,-82574,-2,21361,0,99458,1,46145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
3969,-3941269,-61,-31157202,-476,-28569545,-436,-52829876,-807,200738459,3063,-4696378,-72,252,0,33713,-5060,-1,-17368,-1,-14135,-1,-19827,-1,81537,1,-2385,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4030,73402702,1120,-61412874,-938,-85851906,-1310,12127762,185,236490715,3611,70496207,1075,253,0,33834,41664,0,-34723,-1,-48262,-1,4697,0,95169,1,27894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4092,180228203,2750,-13925596,-213,-122363578,-1868,-16689866,-255,278916553,4255,109285209,1667,253,0,33958,103501,1,-8244,-1,-68517,-2,-6703,-1,112208,1,43491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4157,40587501,619,-61769906,-943,-34886757,-533,10706917,163,262059040,3998,35655429,544,251,0,34089,26944,0,-37039,-1,-19865,-1,4044,0,104998,1,16266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4225,119454986,1822,-65312827,-997,-10514900,-161,-6935532,-106,247012215,3764,38371747,585,253,0,34223,68032,1,-37348,-1,-5924,-1,-1352,-1,99600,1,15503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4290,108414158,1654,-32346043,-494,9332939,144,-29417496,-449,264511503,4036,38941752,594,253,0,34354,61956,0,-17900,-1,5614,0,-11785,-1,106216,1,15373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4358,83279307,1270,4178049,63,28606456,436,-18723140,-286,230810565,3521,-14454123,-221,255,0,34490,47042,0,2358,0,16371,0,-7433,-1,92587,1,-5809,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4394,13338301,203,-41565695,-635,23770419,362,-9903339,-152,238993636,3646,14079529,214,252,0,34561,7979,0,-23627,-1,13599,0,-4049,-1,96013,1,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4462,-26874860,-411,-145294167,-2360,41561489,634,24448802,373,246634983,3763,21629770,330,254,0,34697,-10363,-1,-90601,-2,23029,0,8670,0,98492,1,11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4530,50748071,774,-37230614,-569,34508698,526,15311466,233,270590243,4128,-2077440,-32,257,0,34832,27356,0,-19400,-1,19996,0,5933,0,108132,1,-1536,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4598,15427869,247,31313910,477,29286379,446,-1802710,-28,239392754,3652,-21715489,-332,253,0,34969,9505,0,17682,0,16931,0,-768,-1,95778,1,-10056,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4640,-11044218,-169,73405448,1120,25560385,390,21193631,323,241401778,3683,-14049751,-215,252,0,35052,-6062,-1,42545,0,14402,0,7715,0,96460,1,-6466,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
4706,-284720315,-4345,-1448653,-23,-11986136,-183,12350184,188,192319256,2934,-59024747,-901,254,0,35183,-163340,-3,-462,-1,-6835,-1,6107,0,78272,1,-23563,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,193,2000,0,263,771,8225,16505
