X_GYRO_LOW,X_GYRO_OUT,Y_GYRO_LOW,Y_GYRO_OUT,Z_GYRO_LOW,Z_GYRO_OUT,X_ACCL_LOW,X_ACCL_OUT,Y_ACCL_LOW,Y_ACCL_OUT,Z_ACCL_LOW,Z_ACCL_OUT,TIME_STAMP
-24186572,-370,18293729,279,-3317826,-51,-1675093,-4,-33722197,-515,284038506,4334,0
-30282978,-463,19408874,363,-5881076,-90,-21674685,-331,-46079414,-704,333952104,5095,0
-25160227,-384,20628954,314,1844746,28,-50938798,-778,19351765,295,264754310,4039,0
12504724,190,1916923,29,10422453,159,18080143,275,55459758,846,141203596,2154,0
21175742,323,-2017009,-31,4210822,64,5565049,84,-34209425,-522,230167766,3512,0
-28556895,-436,11918331,181,3816174,58,-7565513,-116,-48842419,-746,328149738,5007,0
-47096779,-719,4738511,72,7076057,107,-26666049,-407,-21754569,-402,251868188,3843,0
-17756271,-271,-7764230,-119,7153953,109,36466752,556,-19449055,-297,247652587,3778,0
-7697842,-118,-15926506,-244,5787821,88,41114643,627,-18998963,-290,289971033,4424,0
-24340574,-372,-819352,-13,1305157,-17,-1399051,-22,6210166,94,333015138,5081,0
-20058281,-307,21757026,331,-556367,-9,-929586,-15,7970352,121,218720997,3337,0
3756675,57,15736672,240,1149777,17,19891348,303,-45551527,-696,193796277,2957,0
9617822,40,3137335,47,1197789,18,19966002,304,-56816914,-867,212271183,3407,0
5127345,78,-5267108,-81,3734448,56,336453,5,66860857,1020,348759574,5321,0
10000924,152,-31443170,-480,3851798,58,23012200,351,50700738,773,323127146,4930,0
-19535620,-299,-29404451,-449,-1602412,-25,45730687,739,-25063960,-383,204535929,3120,0
-19050116,-291,2274437,34,-3737493,-58,29237121,446,-12222307,-187,254366423,3881,0
8380142,127,9189693,140,-9381857,-144,14996718,-557,10135528,154,369898234,5644,0
16379810,249,8372019,14,-4872093,-75,-7564177,-116,4946872,75,269498967,4112,0
-5941022,-91,-8775568,-134,-3965431,-61,-4968959,-76,-15481389,-237,239739922,3658,0
-14589721,-223,-9667344,-148,-2731820,-42,4179079,63,-12673750,-194,256307635,3910,0
-10368747,-159,511980,7,-2963483,-46,1362242,20,26594895,405,326160017,4976,0
-7289082,-112,-1049103,-17,-911637,-14,14710018,224,-23245305,-355,223306244,3407,0
-3130187,-48,-9860691,-151,-2272638,-35,2982630,45,-5754302,340,292329368,4460,0
3746956,57,-8261051,-127,-5536296,-85,-948570,-15,37331155,569,288405464,4400,0
11083536,169,-11165193,-171,-6872930,-105,10172774,155,-7868722,-121,306186269,4672,0
17530065,267,-14204892,-217,-7428580,-91,604105,9,49190914,750,230514785,3517,0
20872546,226,-15342839,-235,-7619182,-117,22111657,337,-16468936,-252,239100512,3648,0
6456807,98,-13359334,-204,-10996515,-168,8852708,135,-36991461,-565,225340147,3438,0
2905288,44,-2170396,-34,-10611103,-162,5176480,78,-34447285,-526,261768687,4230,0
-394461,-7,-83201,-2,-10475368,-160,-10852937,-166,-15895409,-243,260180986,3970,0
-5899414,-91,-4300255,-66,-6745450,-103,-14530849,-222,-24356666,-372,252425453,3851,0
-15854770,-242,-3346203,-52,-5650122,-87,-16739447,-498,-15408901,-236,329581111,5029,0
-8244378,-126,-11345415,-174,1516233,23,-32079144,-490,8634562,131,368567561,5623,0
80467766,1227,-29922915,-457,4851251,74,-3691071,-57,96828325,1477,190141163,2901,0
120868477,1844,-39753705,-399,-10555146,-162,65561575,1000,49515690,755,138547890,2114,0
10295479,157,-768115,-12,-23155534,-354,26085106,398,-44534018,-680,254467897,3882,0
-50262926,-767,17506569,267,-20274410,-310,-9050019,-139,-31431446,-480,317453776,4843,0
-29013105,-443,15602046,238,-19268832,-295,-38457280,-587,-421447,398,278150680,4244,0
8514340,129,5776334,88,-8558906,-131,-6833524,-105,-1431827,-22,252247906,3848,0
20014566,305,-5624844,-86,-8418176,-129,-10397830,-159,28501387,434,221399460,3378,0
11867367,181,-2526839,-39,-7584873,-123,6795175,103,-5851614,-90,190015590,2899,0
-5106444,-78,589145,8,-11752497,-180,-22647547,-346,-4842635,-74,333268656,5085,0
-9422590,-144,-3715619,-57,-10090596,-73,-8783547,-135,10479709,159,288533277,4402,0
7388296,437,-28841394,-441,-4423562,-68,7985748,121,19260377,293,248355810,3789,0
29911377,456,-29147102,-445,-8846248,-135,15881792,242,-12636066,-193,217979957,3326,0
15533973,237,-12682998,-194,-11724712,-179,7372671,112,-14222687,-218,243655902,3680,0
-10855057,-166,-9326635,-143,-12173652,-186,1333381,20,-33653457,-514,243486569,3715,0
-17874097,-273,-1869227,-29,-12968722,-198,-1524672,-24,-44358420,-677,234591108,3579,0
-33051993,-505,2998871,45,-10575979,-162,-13308059,-445,10073578,153,280936631,4286,0
-42298255,-646,1259126,-74,-5602507,-86,-5543722,-85,-26527059,-405,244646298,3733,0
-43520261,-665,-4914326,-75,-4936516,-76,350995,5,-25926944,-396,284760803,4345,0
-34165747,-522,2231811,34,-5988007,-92,-2112580,-33,-1314974,-21,269990302,4119,0
-28163385,-430,9230374,140,-6467463,-99,-6413093,-98,24380466,372,284288943,4337,0
-29470398,-450,7474460,114,-7202961,-110,2542495,38,17249009,263,269263943,4108,0
-19892646,-304,3895465,59,-8245282,-126,16941726,258,31839807,697,265041255,4044,0
-16028623,-245,5364244,81,-12859513,-197,-3396841,-52,37857416,577,266545493,4067,0
-29530752,-451,6336269,96,-13931568,-213,9431888,143,11599283,176,310807670,4742,0
-29602097,-452,7553848,115,-12915751,-167,-22092001,-338,31261801,477,285096430,4350,0
-4810978,-74,-7950223,-122,-10567330,-162,-482237,-8,-26568310,-406,235091131,3587,0
6677018,101,-15151192,-232,-10717981,-164,15421253,235,-17045458,-261,259559246,3960,0
11055367,179,-7598856,-116,-9402424,-144,-30276454,-462,47095362,718,314494358,3407,0
9347136,142,-10552255,-162,-8907675,-136,26708113,407,-69999468,-1069,209393034,3195,0
9102826,138,-7108424,-109,-7934550,-122,-10494150,-161,23730644,362,339396753,5178,0
31354794,478,-2421197,-37,-6224794,-95,-25459507,-301,26322961,401,230153539,3511,0
26466502,403,-25389950,-388,-6933051,-106,-1400349,-22,-5474123,-84,242754755,3704,0
-13031174,-199,-24151461,-369,-5926134,-91,16815370,256,-54078763,-826,258285633,3941,0
-14773485,-226,-9756040,89,-11009665,-168,-5591377,-86,-42650362,-651,259957555,3966,0
-2569260,-40,11744619,179,-10168011,-156,-19375749,-296,-23563771,-360,287704297,4390,0
2481721,37,9883416,75,-3654840,-56,-35029286,-535,785904,11,303232763,4626,0
22116368,337,-3925629,-60,135802,2,-36453190,-557,23869912,364,252827082,3857,0
42335795,645,-15560238,-238,-1758099,-27,2281874,34,66572810,1015,289569535,4418,0
48429111,738,-13861697,-212,-6040022,-93,4048892,61,40265527,616,267882861,4087,0
36876096,562,-8443295,-129,-11190375,-171,-8872125,-136,57006060,869,245136474,3740,0
25132374,383,-4772705,-73,-12858045,-197,-5897507,-90,35209346,537,239580439,3655,0
6711853,102,-5484621,-84,-14967525,-211,-18951052,-290,-2858349,-44,256945974,3920,0
-9411658,-182,-9562604,-146,-9585178,-147,-8326092,-128,-44138015,-674,311728356,4756,0
-5466114,-84,-7655853,-117,-7846425,-120,-37374071,-571,-26967744,-412,344049436,5249,0
11903977,181,-10779071,-165,1457987,22,1791881,27,11479263,175,273549746,3014,0
51299221,782,-8623563,-132,-561405,-9,-21549563,-329,2211372,33,241882449,3690,0
23745825,362,-932282,-15,-2501152,-39,-3452344,-53,-21842391,-334,280088279,4273,0
-2286678,-35,-4760071,-73,835102,12,7999842,-238,23253338,354,245868010,3751,0
7017697,107,2205734,33,-4956205,-76,-3628068,-56,-20852737,-319,210827854,3216,0
-33303161,-509,1443523,22,-4518073,-69,-8193846,-319,-51236296,-782,272102258,4151,0
-52712260,-805,2054604,66,777671,11,-11515475,-176,-63487702,-969,271694690,4145,0
-37646922,-575,7213858,110,1256007,19,-16959912,-259,-36552470,-558,294365262,4491,0
-10315429,-158,12182218,185,7218758,110,-2597659,-40,14382354,219,301430200,4599,0
43423933,662,10709479,163,8577100,130,-5051002,-78,99819121,1325,204566844,3121,0
43631176,665,6240728,95,-360859,-6,7265325,110,77183963,1177,232124491,3541,0
-10580414,-162,7524984,114,-5026115,-77,17083637,260,11579657,176,258349812,3942,0
-27184584,-415,11135751,169,-5661031,-109,-22863642,-349,50995838,778,324147343,4946,0
-27321199,-417,11864572,181,-8518720,-130,-11698135,-179,-21055825,-322,265386640,4049,0
-20993723,-321,8514105,129,-7033059,-108,-36431083,-556,-6663256,-102,284516652,4341,0
-12139831,-110,5015661,76,-473501,-8,-12021432,-184,-54197469,-827,295176080,4504,0
-4721032,-73,3530416,53,-137032,-3,-10735743,-164,-13669031,-209,284511801,4341,0
2227678,33,-1907906,-30,8252305,125,-16718321,-256,-4665147,-72,264754523,3553,0
14853207,226,-7564635,-116,7245290,110,-1650797,-26,-47694765,-728,230952716,3524,0
5407915,82,2733443,41,5030939,76,-26416656,-404,-28987788,-443,271387575,4141,0
-11685681,-179,8168119,124,6873997,104,-28097665,-190,-18396382,-281,259423207,3958,0
-20133295,-308,3046267,21,6733554,102,13306316,203,-63615899,-971,218853427,3339,0
-12164719,-186,11861223,180,6590657,100,-15872390,-243,-7985716,-122,301377729,4598,0
10909044,166,17165116,261,8285636,126,-3752246,-58,26704205,407,346104954,5281,0
58908154,898,-13271093,-203,7791632,118,23259759,354,52027176,1025,206763775,3154,0
71498899,1090,-16914881,-259,-3968617,-61,21861149,333,39099606,596,219379449,3347,0
31826946,485,18448640,281,-9563265,-146,-19611974,-300,7998750,1033,250723239,3825,0
30447230,464,11400772,173,-2667481,-41,-10661023,-163,50638001,772,220152782,3359,0
14568221,222,-2027453,-31,-6915689,-106,-2527314,-39,-46941565,-717,346048789,5280,0
-2418356,-37,500467,7,-7341494,-23,6944026,105,13067398,199,271522263,4143,0
28234138,430,13498537,205,-3142564,-48,13802681,210,16540673,252,291463230,4447,0
32387934,494,29234678,446,-8651526,-133,-39663430,-606,-33974634,-519,261955372,3997,0
26269522,503,30482600,465,3444260,52,-23113204,-353,16497725,251,232828973,2882,0
34769516,530,19049758,290,5450136,83,-37546420,-573,-11869186,-182,273726434,4176,0
12817521,195,11540124,176,7244501,110,-25840321,-395,-7821832,-120,274102089,4182,0
-1266041,-20,6069354,92,13235953,201,5962350,-775,-31139889,-476,313464194,4783,0
-2048335,-32,6753125,103,11392401,173,-34968356,-534,-3783192,-58,332002256,5065,0
17253965,263,-6772114,-104,15732296,240,17812543,-26,-9742975,-149,256917424,3920,0
23220345,354,-3024909,147,6515322,99,-17553224,-268,-17540789,-268,228326734,3483,0
3994263,60,5705367,87,9207519,140,-45001761,-687,18853100,287,246331062,3758,0
15706945,239,-16219123,-248,8642727,131,68730516,1048,2084731,31,99847747,1523,0
-29369222,-449,15121340,230,-1383344,-22,-78503972,-1198,-117662453,-873,311311400,4750,0
-46654508,-712,18591487,283,18241320,278,7590200,115,2702815,41,277885271,4240,0
-13607473,-208,-7342046,-113,13326652,203,-27621064,-422,-16195230,-667,260884451,3980,0
-20618014,-315,-7639399,-117,17962654,274,19338097,295,-11171994,-171,236523075,3609,0
-9597689,-147,-17079515,-261,18786102,286,30603721,466,31967125,487,301102562,4594,0
-10487642,-161,-5965636,-92,10387206,117,12600651,192,20817355,317,254823329,3888,0
-13769149,-115,-8206668,-126,8277060,126,28077584,428,46685179,712,222390338,3393,0
4080094,62,-9635682,-148,4638202,70,4692904,71,-23723883,-362,202578214,3091,0
2379271,-111,2755511,42,-3456945,-53,5204422,79,8835493,134,342846033,3994,0
-7218590,-111,755154,11,-866271,-14,17318059,264,22279455,339,259259052,3955,0
-6046674,-93,13514225,206,-5647001,-87,-9747799,-149,-33292832,-509,257899578,3935,0
-16049394,-245,15008981,229,-1294877,-20,256375,96,-9449569,-145,260729211,3978,0
-7055597,-108,10679372,162,2677989,40,-12026961,-184,-13592838,-208,236634815,3610,0
4627212,70,9686294,147,4363227,66,-27895321,-426,25287354,385,195809230,2987,0
15770871,240,3463864,65,5860758,89,-48596019,-742,-27176492,-415,285580018,4357,0
-3089116,-48,1874837,28,5165405,78,3232637,49,-10314,-1,255990346,3906,0
1185666,18,-5512011,-85,7739709,118,-12272875,-188,-7761696,-119,284810365,4345,0
3668438,55,-1759300,-27,5426608,82,-224954,-4,-7172057,41,284484980,4340,0
3602267,54,-2903451,-45,6838995,104,22615368,345,3704136,56,261645368,3992,0
7053310,107,6652233,101,3821493,58,70391,1,1935748,29,248204932,3787,0
7771475,118,8269982,126,3541363,86,2420879,36,9060806,138,281778833,4299,0
3918777,59,-6202769,-95,5917739,90,7573781,115,23460371,357,239787876,3658,0
4283125,65,-10047248,-154,4977976,75,22764197,347,-44811827,-684,244261958,3727,0
-632543,-53,-3882211,-60,2535345,38,32169766,490,-2764684,-43,296817360,4115,0
-809069,-13,426566,6,2646778,40,-12215727,-187,8377651,127,252486029,3852,0
-2435985,-38,-6513354,-100,2016747,30,-7277265,-112,-26829484,-410,237798461,3946,0
-10204353,-156,-9531887,-146,4074341,62,-11115965,-151,-28137558,-430,305418692,4660,0
-8506204,-130,-5390718,-83,4304296,65,8422335,128,-17028069,-260,230930421,3523,0
453247,6,-2246582,-35,4487591,68,-3940904,-217,8892513,135,271212940,4138,0
-5583680,-86,-207656,-97,7540962,115,-4847500,-74,-48200721,-736,243763676,3719,0
-14059561,-215,-13283125,-203,7160530,109,-7336995,-112,-32560718,-497,263628419,4022,0
-4235739,-65,-11860165,3,4721708,72,28080445,428,-13480863,-206,240185816,3664,0
9320640,142,19321723,294,1798067,27,-54840955,-837,5735165,87,254360243,3881,0
-6801582,-104,17872105,272,10851783,165,-5658336,-87,-9150124,-140,328554550,5013,0
-14427737,-221,-25245062,-386,9041160,137,62636799,955,8087863,-738,210139503,3206,0
-4823067,-74,-1279391,-20,-2222478,-34,-30748327,-470,-21247640,-325,313137287,4778,0
7348434,112,23941074,365,4509431,68,12860426,196,69577722,1061,247355406,3774,0
3713795,56,9128719,139,6002132,21,-41884688,-640,-13657489,-209,363683387,5549,0
-24316502,-303,-7317671,-112,6617772,100,-26421968,-404,-31616832,-483,211689615,3230,0
13128781,200,-22126248,-338,13286352,202,11874494,181,-14307261,-219,257217041,3924,0
24051944,367,8429451,128,1353381,20,7396047,112,-3888758,-60,258704554,4596,0
-2665862,-41,20103158,306,5033942,76,30175209,460,20412858,311,297070200,4532,0
-7584631,-116,14476204,220,2076978,31,-3480381,-54,-12306890,-188,292939359,3804,0
491141,7,10775633,164,3423195,52,25354712,84,20749684,316,242306330,3697,0
10395281,158,14090827,215,3228956,49,-9092878,-139,52903723,807,261460169,3989,0
10734370,163,6639912,101,7480986,114,-26486842,79,-23172924,-354,300752100,4589,0
-1731845,-27,-10607770,-251,4704016,71,3496419,53,-22436489,-343,315517881,4814,0
2126872,32,-6537273,-100,3070436,46,-3783540,-58,40297558,614,266318321,4063,0
15130173,230,4450417,67,2216045,33,-20586333,-315,-21774371,-333,211370765,3225,0
6295626,96,6082748,92,3691595,56,-1396601,-22,-49557469,-661,331084733,5051,0
-7988945,-122,2375249,36,7711707,117,3232200,49,-12251244,-187,290708779,4435,0
-2624570,-41,1332432,20,10130374,154,-11842330,-181,13234101,201,236994654,3616,0
-578253,-9,-5718451,-88,13343579,201,3175140,48,10231992,156,261654394,3992,0
-10196586,-156,-7499184,-115,9780134,149,10460130,159,-18015805,-275,248223608,3787,0
-14076816,-215,-1186146,-19,6915858,106,-3796389,-58,-34222690,-523,240991354,3677,0
-15388668,-256,-6584041,-101,7216049,110,-18886664,-289,-15051773,-230,267405314,4080,0
-14056410,-215,-12165148,-186,8586070,131,17772660,271,13651609,208,277678418,4237,0
-7561521,-116,-10963841,-168,6513397,99,23684111,361,7234373,110,236021844,3635,0
-10681200,-163,399744,6,3566854,54,-4422999,-68,-3248193,-50,255396787,3897,0
-17196768,-263,11266613,171,3026464,46,-11497235,-176,-17156234,-262,320663711,4892,0
-20401026,-312,8128440,124,2077713,31,-1687787,123,-23199152,-354,211753278,3231,0
-6824477,-105,6087816,25,8877641,135,12722459,194,35530130,542,281228750,4291,0
6178594,94,-3211118,-49,5220700,79,11258951,171,-24248809,-371,251056282,3830,0
-5295712,-81,-753022,-12,366510,5,3861852,58,2061290,31,317282748,4841,0
-24956878,-381,17047096,260,-1813637,-28,11144059,170,-6859127,-105,270023848,4120,0
-23586654,-360,17701056,270,-1378232,-22,21168795,323,2962632,45,266068226,4059,0
628735,9,8749506,133,2817914,42,-6553218,-100,40263351,164,279255353,4261,0
-1779403,-28,3483256,53,652637,9,6285092,95,3175945,48,258475684,3944,0
-1509857,-24,2150728,32,3120530,47,12346424,188,-4648835,-71,248730922,3795,0
-3028138,-47,6050201,92,2228227,-20,-9264242,-142,-53822136,-822,226098607,3449,0
-17052180,-261,11551906,176,150028,2,-6234565,-96,-50724498,-774,291655379,4450,0
-5795442,-89,10237833,156,4058888,61,-19606946,-300,54239412,827,278523241,4249,0
8045502,50,-3350147,-52,5366875,81,-115898,-2,-11282069,-173,245527870,4280,0
-6054750,-93,-12261616,-188,4818747,73,-1920150,-30,-24330886,-372,224537829,3426,0
-3224854,-50,-12780297,-196,6006342,91,8175267,124,-8639937,-132,247689337,3779,0
10127303,154,-7405616,-114,2774028,42,5195023,64,30187885,460,299988419,4577,0
9587416,146,-4570953,-70,604418,9,13954539,212,15311899,233,283849450,4331,0
5336215,81,-5892448,-90,-1022149,-16,7483988,114,53034951,809,292285788,4459,0
11953352,182,-6898210,-200,1469431,22,1278723,19,48236748,736,290802988,4437,0
20987836,320,-21581646,-330,-953467,-15,15250906,232,-4851058,-75,252374035,3850,0
21576886,329,-23027666,-245,-2423341,-37,15576290,237,30320276,462,268917034,4103,0
33398551,509,-8133419,-125,-4512075,-69,7180693,109,-5672717,-87,225357501,3438,0
31490185,480,-2834370,-44,-6812939,-104,-5363300,-82,-18961770,-290,228156572,3481,0
8593473,131,1910414,29,-2489315,-38,-25574611,-391,1866875,-411,256780164,3918,0
-7577993,-116,-5493906,-84,907297,13,-24560192,-375,-26811810,-410,343534564,5241,0
-16075846,-246,-18567990,-284,1815784,27,-16054515,-245,-36052386,-551,282658842,4313,0
7641940,116,-11196698,-171,2183696,-19,22421960,342,28751174,438,275569818,4204,0
27792092,504,20311102,309,-5833959,-90,-12728191,-195,32789439,500,226896498,3462,0
26492497,404,25503415,389,-4741488,-73,-20691909,-316,2012249,30,213446797,3256,0
10188573,155,13154891,200,-3894756,-60,-32016590,-489,-33534317,-512,237077000,3639,0
-18019417,-275,4478917,68,-705318,-11,-40349761,-616,-10774390,-165,290836477,4437,0
-16701511,-255,-1957015,-30,3199802,48,-26441380,-404,-50956506,-778,209714490,3199,0
-26641343,-407,-8614435,-132,6441706,98,-51804822,-110,25571392,390,274343063,4186,0
-27749293,-424,-25504956,-390,13569560,207,39211045,598,-2357760,-36,220055064,3357,0
-22824409,-349,-16031295,-245,6250467,95,-18361826,481,16308180,248,304644703,4648,0
-17842270,-273,2259071,200,2242314,34,-5546805,-85,25490896,388,272611161,4159,0
-9458102,-145,3094377,47,4232973,64,41061913,626,37729338,575,362994397,5538,0
1128940,17,-4695033,-72,-2550577,-39,27931286,426,51281962,782,276290423,4215,0
10362718,158,-2321247,-36,170975,2,15647410,238,19893327,889,253250819,3864,0
14459588,220,-17407404,-266,-4447565,-68,-4446406,-68,5009151,76,208606978,3183,0
-1580074,-25,5967520,91,-6751673,-104,7482953,114,-22509422,-344,331498618,5058,0
-1749523,-27,17685141,269,-7336194,-70,-23796815,-364,24938350,380,248110926,3785,0
24871682,379,6053612,92,-1064526,-17,23356100,356,-52652757,-804,241123420,3679,0
-3644864,-56,-1813187,-28,-3793457,-58,27156037,414,-49036317,-749,354492681,5409,0
-29059238,-347,33270237,507,-3714505,-57,17341345,264,-37175045,-568,293533207,4478,0
-731012,-12,51895049,791,-3312382,-51,-65689930,-1003,-46888113,-716,185171528,2825,0
4365685,66,13094052,199,6241444,95,-19978509,-305,-66818471,-1020,215309027,3735,0
-20510860,-313,1375583,20,8764343,133,-26099563,-399,29341052,447,330639972,5045,0
-18860489,-288,9311326,142,9600944,146,-1883836,-29,-9775804,-150,219126362,3343,0
-12022700,-184,1941250,29,7167881,109,-1762815,217,32191192,491,268345224,4094,0
-10651888,-163,2286616,98,6404416,97,13565107,206,53859311,821,294493737,4493,0
-9733384,-149,4860562,74,1574402,24,5628073,85,-1877473,-29,236607817,3610,0
-1122029,-18,-121459,-2,1464270,22,-2813117,-43,12672567,193,280161243,4274,0
22480302,343,-4961494,-76,1156896,17,-4434803,-68,41986674,640,200234926,3055,0
19601125,299,-5834155,-90,-1252435,-20,3991423,60,4793867,73,251123993,3831,0
-41307306,-631,-1522531,-24,-1624917,-25,5359210,81,-43165278,-1184,262647515,4007,0
-49900653,-762,2737405,41,1478351,22,-30483067,-466,-57345015,-876,293206941,4473,0
13134746,200,18805810,286,5729480,87,-38539347,-589,19859449,303,297186695,4534,0
39285496,599,11469709,175,13143218,218,17455565,266,-2308965,-36,187694842,2863,0
-14123645,-216,-22900634,-350,8962543,136,31414800,479,-41916350,-640,279429334,4263,0
-21953031,-335,-6948884,-107,7845931,119,-12161134,-186,13048861,199,308547186,4708,0
-7574927,177,5190990,79,5306794,80,-25270905,-386,36459905,556,278740631,2994,0
19027097,290,-5026849,-77,6472930,98,3329332,50,-7119247,-109,274704122,4191,0
9188259,140,2901025,44,6818108,104,4505303,68,27102207,413,367388677,5605,0
35570905,542,7105337,108,6168761,94,-17454170,-379,87133705,1329,240557444,3670,0
55967275,853,-2516837,-39,5981205,91,-6650584,-102,-10347211,-158,100027278,1526,0
-3021033,-47,447483,6,3470720,52,-13985826,-214,5741350,87,436453284,6659,0
-37607310,-574,10736211,119,9080564,138,-36719487,-561,-11141056,-170,341493904,5210,0
30381196,463,-5249446,-81,10513756,160,-23242699,-355,-13319379,-204,202457448,3089,0
65274584,996,-10854486,-166,13676657,208,-13173431,-202,27077030,413,169742193,2590,0
21682976,330,2114734,32,13645648,208,-4228789,-65,26238363,217,228188551,3481,0
-35643107,-544,8392977,128,14043997,214,-35123140,-536,-31276765,-478,401566303,6127,0
-55042652,-840,7451146,113,17157171,261,-43267562,-661,5572574,1086,311935076,4759,0
-1773687,-28,-6525284,-100,25820587,393,-1692951,-26,6882193,105,252374681,3850,0
23333703,356,-34159587,-522,19614447,299,2065903,31,-42937222,-656,218243171,3330,0
13783542,210,-27780543,-424,17857617,286,-4262218,-66,31673613,483,283991908,4333,0
4543956,-78,-6126376,-94,15603228,238,6738258,102,12682667,193,263822272,4025,0
-18681202,-286,-3863504,-59,13331027,203,-14746737,-226,18056712,275,282637917,4312,0
-25516602,-390,-2386606,-37,21631243,330,-11413315,-175,12974903,197,268449854,4467,0
-18421425,-282,-3877010,-60,19993288,305,-8836621,-135,-12842727,-196,339563636,5181,0
-10412380,-159,-11725978,-179,21894203,334,-2585681,-40,9845230,150,226475312,3455,0
21282814,324,-15819556,-242,20373824,310,7939475,-56,18193713,277,264696888,4038,0
9201153,140,-9473464,-39,15258240,232,-13390092,-205,5411471,82,237400441,3622,0
-19857036,-303,-3406008,-52,17753636,270,-8114654,-124,-46492466,-710,235363393,3591,0
-29162349,-445,-3080487,97,17888695,272,-2517217,-39,5640388,86,325382400,4964,0
-18872171,-288,18179389,277,20733982,316,-29376791,-449,-2810254,-43,256393294,3912,0
-9366513,-143,19613696,299,22141404,337,-16966247,-259,13637577,208,275429660,4202,0
-9203466,-141,6090003,92,24414345,372,-20792827,-318,14457565,-177,243458034,3714,0
-12268221,-188,626329,9,21485252,327,-14720786,-225,43233355,659,304746004,4650,0
-9395657,-144,4927463,75,22719311,346,-11961187,-183,15855654,241,261689606,3993,0
-8395322,-129,694729,10,23139002,351,2513618,38,-1979618,-31,237685144,3626,0
-10153620,-155,-5180672,-80,24388641,372,13036776,198,13245638,202,274428965,4187,0
-6702695,-103,2695106,41,22581137,344,-11935227,-183,-1003041,-16,232653104,3550,0
4943595,214,9798046,149,25271265,385,-16495283,-252,52418695,799,277603495,4401,0
10775771,164,4817785,73,26795897,408,-18512135,-283,17625096,268,262875141,4011,0
-1914418,-30,-6389958,-98,25500157,389,-6084708,-93,-38781867,-592,233562613,3563,0
-18221122,-279,-5644224,-87,26457621,403,-14718712,-140,-51867431,-792,260526939,3975,0
-5114821,-79,3001779,45,27122147,413,-7599138,-116,-8046345,-123,267863397,4087,0
35368487,539,4061911,61,30248612,461,-14122527,-199,58202121,888,269417855,4110,0
34597894,527,-2048944,-236,32230092,491,4461543,68,10536526,160,245193250,3741,0
-3168108,-49,-24135275,-369,30753594,469,1057988,16,-8148871,-125,256805793,3918,0
-5734744,-88,-19969088,-84,25040095,382,-2909435,-45,-14912359,-228,269816118,4117,0
10720690,163,5819423,88,24956879,380,-24152305,-369,11907117,181,238136659,3633,0
24176057,368,156376,2,31770025,484,-4587976,-71,-2303021,-36,235020793,3586,0
11888014,181,-11518973,-176,29977098,457,-5245040,-81,-20558258,-189,265401620,4049,0
11150300,170,-6794424,-104,32822838,500,-15693390,-240,27851809,424,297698500,4542,0
39324703,600,-6755793,-104,32584551,497,-14926807,-228,10940608,166,312187778,4763,0
46966171,716,-12817355,-196,32715307,482,30876225,471,20614588,314,279721044,4268,0
43817683,550,-7893187,-121,26956636,411,28382656,433,30404100,463,203909411,3111,0
27026250,412,8989181,137,23529197,359,-29173449,-446,19561897,298,204832349,3125,0
12252286,186,14998513,228,27089253,413,-37484918,-572,-4036280,-62,219437964,3383,0
-23675739,-362,-1218131,-19,31900348,486,-29718736,-454,-86276281,-1317,259285844,3956,0
-34857668,-532,-6384589,-98,35076237,535,-43935392,-671,-63213074,-965,343293207,4684,0
-13557035,-207,-7616888,-117,39027063,595,-32570374,144,15201922,231,279839863,4270,0
10311267,157,-13151908,-201,38261578,583,32727008,499,8851495,135,202869158,3095,0
-1607819,-25,5402152,82,31664687,483,5955180,-221,-236294,-4,277840974,4239,0
-16924414,-259,20487126,212,36786385,561,42304990,645,86504903,1319,331690018,5061,0
25321738,386,8062801,123,34009326,518,-17892265,-274,18664898,284,256165717,3908,0
15310120,233,3973277,60,27879547,425,43127950,658,15359936,234,230263371,3513,0
-219948,-4,36260,0,27055276,412,18643409,284,18701750,-320,279274579,4261,0
-3309866,-51,10400827,158,26805362,409,-2875468,-44,-3338562,-51,274142214,4183,0
4609075,70,-9488769,-145,30675561,468,-3258169,-50,-31566581,-482,234299087,3575,0
1332167,20,-10484930,-160,32730183,528,15949589,243,13647743,208,280882153,4285,0
-17761332,-272,-1397451,-22,33784864,515,12797972,195,3935313,60,278258516,4245,0
-25008739,-382,7344301,112,31739602,528,3748309,57,21542315,328,353427016,5392,0
-8424521,445,-4236122,-65,36895146,562,-9269394,-142,64457917,983,228173878,3481,0
53556215,817,-7869097,-121,34987314,533,8664961,132,23183763,353,160694020,2451,0
36303463,553,16671106,254,23184881,353,-25617257,-391,-26704203,-408,246545507,4704,0
-4826228,-74,11452785,174,29547273,450,50005283,763,21837204,333,282900874,4316,0
19509147,297,17635078,269,22323723,340,2522403,38,63477024,968,366087818,5586,0
21207982,323,40936306,624,20038582,305,-30902948,-324,-1824391,-28,294752691,4497,0
15113406,230,15737137,240,35014668,534,-4328602,-67,-412682,-7,211726583,3230,0
26848042,409,9104234,138,34273143,522,-16929671,-259,32981656,503,203786583,3109,0
22580430,344,8405505,240,29714335,453,37740586,575,23154031,353,200966946,3066,0
-25058883,-383,30310520,462,27852366,424,-62298728,-951,20266515,309,279664601,4267,0
-25501393,-390,18905947,288,37096404,566,-4989612,-77,17277894,263,328325607,5009,0
