X_GYRO_LOW,X_GYRO_OUT,Y_GYRO_LOW,Y_GYRO_OUT,Z_GYRO_LOW,Z_GYRO_OUT,X_ACCL_LOW,X_ACCL_OUT,Y_ACCL_LOW,Y_ACCL_OUT,Z_ACCL_LOW,Z_ACCL_OUT,TIME_STAMP
5898369,90,1113552,16,25473513,388,-7491713,-115,-6247614,101,251751718,3841,0
6680770,101,1521928,23,25945357,400,-3912733,-60,1327733,20,272595147,4159,0
6550423,97,1800020,27,26965316,411,572712,8,-11017290,-169,259790880,3964,0
7006114,106,2391607,36,25329156,386,14460070,220,-9782790,-150,262685212,4008,0
6811486,103,1176332,17,16972661,258,3629433,55,-9680279,-148,262264170,4022,0
5773270,88,1092582,16,14797828,225,-4347533,-180,-25325087,-387,253457598,3867,0
5643401,86,1650417,18,19697652,300,-7949399,-122,-29365544,-449,263533413,4021,0
3614669,55,271793,4,21336361,325,-1622357,-25,-35904652,-548,266390493,4064,0
3997933,61,602752,9,23792490,363,-6238434,-96,-37839055,-578,263609252,4022,0
5177011,78,1517021,23,26493948,404,-8873811,-136,-33685091,-208,266179851,4061,0
4384536,66,855166,13,28471022,456,-11527410,-176,-4736103,-73,261394907,3988,0
4187129,65,400371,6,30512879,465,-7161050,-110,-8515506,-130,262250565,4001,0
4513582,68,-3904,-1,30649609,467,-16670319,-255,-16875230,-258,264970697,4043,0
4191785,63,-243653,-4,36909907,563,3348440,51,-6510498,-100,255667455,3901,0
3064707,46,22815,0,34530584,526,12874747,52,-9901233,-152,265740935,4054,0
2678820,40,195593,5,26847531,409,-2320436,-36,16712469,255,256017172,3906,0
2481882,37,400201,6,23107107,352,-7530735,-115,-294791,-5,249254105,3803,0
2877622,43,823347,12,26374706,402,-9353197,-143,17537341,267,261814344,3994,0
1561658,23,-654998,-10,25630046,391,-2684275,-41,-4132296,-64,266728460,4069,0
1113018,16,-788720,-13,25700113,395,1981665,30,-24020246,-367,260790791,3979,0
1177933,20,-92923,-2,28348814,432,-3597023,-55,-7719078,-118,265902662,4057,0
1108551,16,-411705,-7,30594883,466,5305484,80,281893,4,258755716,3948,0
712365,10,-563188,-9,23934608,365,-4415006,-68,14466986,220,261954098,3997,0
63122,0,-823327,-13,21827803,333,-3668903,-56,-7513069,-115,259875455,3965,0
522656,7,-1037736,-16,16592330,253,5980954,91,-9589055,-147,262906749,4011,0
-847558,-13,-1091973,-17,13807787,210,9856661,150,-20813682,-318,265626063,4053,0
-978248,-15,-1184171,-19,10886974,166,-8967203,-137,-17015745,-260,261409399,3988,0
-779946,-12,-539954,-9,15165658,231,-7085415,-109,-20556406,-168,262262947,4001,0
-785066,-12,-580364,-9,18497858,345,-17241004,-264,-19280770,-295,262708230,4008,0
-848314,-14,-773590,-12,27542934,420,-4573199,-70,-21158752,-323,263265477,4017,0
-790523,-13,-344736,-6,30601259,466,3208899,48,-25778861,-394,261965281,3997,0
-463485,-8,-773525,-12,33933042,517,1777831,27,-10152401,-155,261741619,3993,0
-468966,-8,-930528,-15,34069874,519,6957557,106,-16154584,-247,266244368,4062,0
-279192,-5,-198131,10,32292127,492,8862846,135,-7117104,-109,259767465,3963,0
633431,9,1047350,15,30386281,463,4452567,67,-7842916,-120,257899808,3935,0
239654,3,965659,14,26855363,409,9022934,137,-13231649,-202,271378086,4140,0
700078,10,1278815,19,25625172,391,5959372,90,-20072923,-307,261898195,3996,0
765470,11,1209362,18,25557181,389,-9576366,-147,-2125729,-33,267355470,4079,0
242588,2,962438,14,28212142,430,-2837421,-44,-5147241,-79,268964638,4104,0
370269,5,1040563,15,29707202,453,-1673027,-26,-15664670,-240,261932063,3996,0
308030,4,918902,14,32427865,494,7593116,115,-11197560,-171,261200492,3985,0
175093,2,997156,15,32428086,494,7450305,113,-22976146,-351,264199990,4031,0
502987,7,1607028,24,32831526,500,-2202383,-34,-9112145,-140,255260772,3894,0
245467,3,808212,12,33108900,505,-6505153,-100,-10963525,-168,262067505,3998,0
-16638,-1,282588,4,34678143,529,1540616,23,-2274694,-35,266269096,4062,0
44373,0,1350080,20,33515692,511,-6441079,-99,-4693173,-72,262865943,4011,0
374028,5,1292145,19,34602775,527,20225473,308,-22722832,-347,265318981,4048,0
504425,7,755899,11,34808432,531,8085536,123,-25626949,-392,261755498,3981,0
375196,5,1031714,15,35623706,543,6800414,103,-14466696,-221,263475587,4020,0
-20142,-1,1032104,15,35217991,537,-7088894,-109,-2166766,-34,263851539,4026,0
-218778,-4,1028236,15,35557759,542,-1984123,-31,13506598,206,263287450,4017,0
42636,0,805140,12,30184692,460,-4837173,-74,7800528,119,265877337,4056,0
174742,2,1309399,19,28959291,441,-509496,-8,7027955,325,263991035,4028,0
172837,2,1228364,18,25368857,387,-5195031,-80,9419576,143,267652549,4084,0
1029326,15,1470897,22,22972028,350,2872135,43,-6020125,-92,265578635,4052,0
712327,10,1726686,26,20592571,314,4175925,63,-12872884,-197,262335067,4002,0
124621,1,1050799,16,20325213,310,1167242,17,-9907440,-152,261100866,4108,0
255041,3,1047032,15,19984533,304,-682245,-90,-8690560,-133,258149523,3939,0
845489,12,1521889,25,20591439,314,-441436,-7,-9047562,-139,268986794,4104,0
1302975,19,1528268,23,20863225,318,2090021,31,-13237555,-202,264161388,4030,0
1499215,22,1666866,25,20863468,318,9071027,138,-13971769,-214,263003524,4013,0
1239376,18,1043373,15,19369119,295,10166806,155,-17268992,-186,263329538,4018,0
1631350,24,1506902,22,18346111,274,4012992,61,-13723583,-210,258884818,3950,0
1827379,21,1299453,19,17803508,271,4824027,73,-9017049,-138,259032815,3952,0
1043097,15,820342,12,16854538,257,-13649784,-209,7181244,109,260939885,3981,0
912042,13,620744,9,16244936,247,-13273626,-203,-2608595,-40,261952485,4073,0
522567,7,283209,4,16518568,252,-8729405,-69,11051367,168,259549078,3960,0
783844,11,340854,9,14204044,216,1987821,30,4760773,72,266139153,4060,0
784769,11,787580,12,12367810,188,-491352,-8,1086791,16,260569689,3975,0
851466,12,1110817,16,9442903,144,-2512579,-39,1855104,28,264630769,4037,0
853347,13,473112,7,6996578,106,1945688,29,1433357,96,264650451,4038,0
1051091,16,583946,8,4071451,29,-12910747,-198,13651453,208,259172800,3954,0
1181257,11,810902,12,-960304,-15,-12681891,-194,15175867,231,266214686,4062,0
204346,3,33980,0,-5239843,-80,-27517819,-420,23907409,364,259828187,3964,0
272318,4,-386557,-6,-15098339,-231,-17454068,-267,25130750,383,259444573,4047,0
-512388,-8,-1031536,-16,-19377894,-296,5540346,122,12442181,189,265677542,4053,0
-510817,-8,-1000731,-4,-28632114,-437,13289082,202,2090519,31,264719448,4039,0
733713,11,334546,5,-32851560,-502,7360593,112,1161601,17,261072818,3983,0
406752,6,174735,2,-34904981,-533,-12092021,-185,-1516588,-24,261260946,3986,0
-246242,-4,-554814,-9,-33865338,-517,-9736363,-149,-3736052,-109,263587536,4022,0
342995,5,-210604,-4,-33120579,-496,-8568694,-131,-11503743,-176,265034482,4044,0
735047,12,1024492,15,-30746448,-470,-15222778,-233,-15057457,-230,261141816,3984,0
667268,10,1055934,16,-26938035,-412,-10144534,-155,-14731290,-225,264577744,4037,0
600509,9,948160,14,-20273639,-310,2115094,32,-17780829,-272,263463221,4020,0
794885,12,925863,14,-18233882,-279,2478785,-19,-25242399,-386,262897945,4011,0
598279,9,816120,17,-12113976,-185,47585,0,-24803641,-379,259857216,3965,0
595517,9,863736,13,-9596825,-147,-6544095,-100,-15398513,-235,263733283,4024,0
664609,10,550114,8,-6050735,-93,-7877715,-121,-14583154,-223,262553819,4006,0
731838,11,1181498,18,-5245677,-81,-790868,-13,-14264281,-218,264419736,4034,0
923551,14,1458285,22,-4295314,-54,-591938,-10,-11708477,-179,258813151,3949,0
1382122,19,1208270,18,-2051532,-32,-737866,-12,-11362132,-174,261731234,3993,0
924015,14,1009545,15,-1641688,-26,-12105746,-185,-3132174,-48,265296401,4048,0
1120739,17,1405293,21,-2460465,-38,-13550518,-207,-6126985,-94,258991076,3951,0
1315836,20,1614260,24,-1849178,-29,-9561870,-146,-3587073,-55,260751416,3978,0
1183654,18,1879778,34,-3143981,-48,-3315664,-51,-3623693,-56,264595675,4037,0
1904739,29,2475042,37,-3826278,-59,-12153143,-186,-11178559,-171,265968901,4058,0
2035414,31,2613471,39,-2761387,-43,974455,14,-6430663,-99,264826141,4040,0
2489914,37,3901464,59,-2269299,-35,5989689,91,-9470968,-145,262430785,4004,0
2421457,36,3505937,53,-1111667,-17,-587164,-9,-4650165,-71,258808213,3949,0
1900777,29,1872177,28,-3277195,-51,-13786481,-211,-1055234,-17,261863856,4008,0
399435,6,1126307,17,-3680316,-57,1841885,28,-1305710,-20,264453401,4035,0
463492,7,1449779,22,-3681268,-57,2100514,32,3518491,53,262371870,4003,0
133441,2,1987636,30,-5178457,-80,-5363466,-82,7385357,112,261290970,3986,0
463059,7,2172935,33,-9397844,-144,-28169678,-430,11130139,169,265061972,4044,0
991568,15,2072759,31,-11641830,-178,-35502367,-542,12792398,124,263369682,4018,0
796053,12,2321245,35,-16713968,-256,-34145680,-522,-2579915,-40,260177516,3969,0
78626,1,1749993,26,-18505627,-283,-41572213,-635,-13775935,-211,262674045,4008,0
-501654,-8,602562,9,-18635563,-285,-40117824,-613,-12627765,-193,266196247,4061,0
-892976,-14,126436,1,-19109907,-292,-48677833,-743,-1137977,-18,262722770,3987,0
-171276,-3,921531,14,-21561570,-330,-36646451,-560,-10195222,-156,267811640,4086,0
-106612,-2,1576776,24,-23672138,-362,-27304698,-417,-12031268,-184,262201077,4000,0
-109084,-2,1909796,29,-24081313,-368,-34565613,-528,-11139414,-170,263993750,4028,0
-499366,-8,1436099,21,-23124415,-353,-31377350,-479,-23550991,-360,261239526,3986,0
-497936,-8,1004385,15,-19724681,-301,-34964819,-534,-20399873,-282,269029050,4105,0
-173826,-3,1633516,24,-15563714,-238,-3321871,-51,-23155962,-354,259457983,3959,0
801058,12,3069353,46,-14364366,-220,-18447010,-282,-20674154,-316,263611493,4022,0
-46681,-1,2475270,37,-12999292,-199,-29210078,-446,-17559276,-268,257343937,3926,0
-833038,-14,1426237,21,-9320585,-143,-26187402,-400,-19676927,-301,267063135,4075,0
-313591,-5,2175018,33,-8237243,-126,-10743393,-164,-14409859,-220,258106978,3938,0
729521,11,3658789,55,-6751463,-104,-14636823,-224,-8123452,-124,265264636,4047,0
1058506,16,3209405,48,-5661592,-87,-22504576,-344,-14234158,-218,269643625,4114,0
272912,4,2278304,34,-3001982,-46,-11905080,-182,-11250745,-172,263188118,4015,0
140806,2,2833640,43,-2189016,-34,-25405128,-388,-9602109,-147,258936391,3951,0
-839398,-13,2238693,34,814915,12,-29926765,-457,-15320693,-234,259632492,3961,0
-3127988,-48,-1034390,-16,3004020,45,-15263332,-233,-15119386,-231,260241187,3970,0
-3128691,-48,-1294519,-20,4228953,64,11096049,169,-9742474,-149,260841937,3980,0
-3265265,-50,-1603348,-25,8651005,132,29751193,453,-16282,-1,272521444,3978,0
-3072426,-47,-1120440,-18,9464206,144,7119181,108,1422940,21,265740123,4054,0
-3075098,-47,-504760,-8,11094297,169,-7078466,-109,-407896,-7,265864444,4056,0
-2478183,-38,-903398,-14,10685435,163,-22038437,-337,1977973,30,261139734,3984,0
-2216150,-34,-1038297,-14,10276983,156,-36458556,-557,-2252723,-35,267040493,4074,0
-2212091,-34,-509872,-8,9051123,138,-37138011,-567,-5590860,-86,258919707,3950,0
-1626465,-25,-50742,-1,6444712,98,-9600782,-147,-8985493,-138,265628122,4053,0
-2281427,-35,-819505,-13,4224337,64,-33987608,-519,-7254044,-111,268249326,4093,0
-2467319,-38,-1040850,-16,1777751,27,-45226290,-691,-11242975,-172,267262621,4078,0
-1811773,-28,417146,6,-1293339,-20,-49272830,-752,-2503420,-39,259940940,3966,0
-635689,-10,945271,14,-2723670,-42,-19175011,-293,-7412654,-114,261330233,3987,0
-1361383,-21,-515112,-8,-4412088,-68,-23008439,-352,-3754736,-58,257678077,3931,0
-3579463,-55,-1515090,-24,-6240886,-96,-31552591,-482,-10780728,-165,257472328,3928,0
-3448933,-53,-1371481,-21,-4001293,-62,-15718547,-240,-12488084,-191,274782701,4192,0
-2409202,-37,-543630,-9,-2644324,-41,-15656080,-239,-1353572,-101,268892510,4102,0
-2145061,-33,-403335,-7,-2429393,-38,-24909231,-381,-10334184,-158,263091519,4014,0
-2142716,-33,-609685,-10,-2033307,-32,-24436177,-373,-14443842,-221,257936761,3935,0
-1817718,-28,-595866,-10,-606461,-10,-36710701,-561,-9443614,-145,269823323,4117,0
-2080278,-32,149584,2,71393,1,-29120688,-445,-8688969,-133,255358883,4095,0
-2019138,-31,349819,5,2915,0,-24898862,-523,-16899502,-258,267149053,4076,0
-2080034,-32,11697,0,1089575,16,-29420708,-449,-12341582,-189,263440673,4019,0
-776071,-12,367846,5,2038563,31,-17118893,-262,-10612710,-162,264263971,4032,0
-1361915,-21,-167211,-3,2929253,44,-36244858,-554,-15105863,-231,263437269,4019,0
-1959275,-30,-566961,-9,4085643,62,-10791657,-165,-10539648,-73,273589108,4174,0
-2484145,-38,-906609,-14,4088646,57,-8114708,-124,-1495034,-23,251379255,3835,0
-2353035,-36,-1713290,-27,3819024,58,-23298177,-356,-14721960,-225,263126983,4014,0
-2277741,-35,-1512001,-24,3410092,52,-37908525,-579,-11246203,-172,247679973,3779,0
-2279921,-53,-2177249,-34,4572543,69,-41716035,-637,-14658054,-224,274903391,3974,0
-3843581,-59,-2457191,-38,2942873,44,-37983594,-580,-17147903,-262,260782749,3979,0
-2866545,-44,-1129452,-18,2254514,34,-9035493,-138,-16356409,-250,263686766,4023,0
-3529885,-54,-1263516,-20,1645500,25,-4126400,-63,-16291314,-249,255307400,3895,0
-4243455,-65,-1807841,-28,-788840,-13,-50074931,-765,-17957628,-275,261623302,3992,0
-7249471,-111,-3445171,-53,-1801918,-28,-51427453,-785,-11048922,-169,256019064,3906,0
-8161007,-125,-4124987,-63,-4454756,-68,-76943257,-1175,-14938110,-228,265377997,4049,0
-9728721,-149,-5304644,-81,-6750832,-104,-68984413,-1053,-15462237,-236,260182990,3970,0
-10251192,-157,-5934088,-91,-9330857,-143,-67469806,-1030,-22409432,-342,263993476,4028,0
-10769429,-165,-6192961,-95,-16468707,-252,-73806778,-1127,-30212398,-462,269470346,3820,0
-10246601,-157,-5267865,-81,-18581354,-284,-59057451,-902,-25329740,-387,264892351,4041,0
-10966470,-168,-6929523,-106,-17957019,-275,-60025249,-916,-29667766,-453,268409379,4095,0
-11551213,-177,-6470106,-99,-17824269,-272,-62830996,-959,-20325605,-311,266617019,4068,0
-10769588,-165,-5657237,-81,-16269318,-249,-50637264,-773,-25685344,-392,276814681,4223,0
-8614299,-132,-3494052,-54,-16348922,-250,-45704785,-698,-13597918,-208,250361319,3820,0
-6722731,-103,-1401459,-22,-13270339,-203,-29716979,-454,-6620111,-102,259792272,3964,0
-9017811,-138,-5137946,-79,-11173708,-171,-32106535,-490,-18991885,-290,244656365,3733,0
-10057571,-154,-5252608,-81,-8925610,-137,-21325326,-326,-12412827,-190,266595496,4067,0
-10913027,-175,-7160631,-110,-3134037,-48,-34932282,-534,-15304200,-234,251718905,3840,0
-11295881,-173,-7413171,-114,-1569564,-24,-30227134,-462,-22706835,-347,265916073,4057,0
-11886813,-182,-9262353,-142,2248651,34,-11744783,-180,-18973394,-290,266488036,4066,0
-10982051,-168,-7385565,-113,2985251,45,5301400,80,-16503540,-252,274246586,4184,0
-8301631,-127,-4358329,-67,159001,2,-16026530,-245,-8631064,-132,257436372,3928,0
-5223766,-80,-1950358,-30,-997883,-16,-35525037,-543,-6709855,-103,279708512,4268,0
-6984073,-107,-4787648,-74,-2115638,-33,-26959011,-412,4208796,64,266495620,4066,0
-6461399,-99,-4337472,-67,-3705268,-57,-25916472,-396,15843927,241,258608702,3946,0
-5752224,-88,-3758879,-58,-6769870,-104,167966,2,2414665,36,269444090,4111,0
-5485255,-84,-3425677,-53,-7930230,-122,-2017447,-31,-21006866,-321,258760558,3972,0
-4370473,-67,-2683005,-41,-7662423,-117,670920,10,-18769255,-287,270280155,4124,0
-4238699,-65,-1518483,-24,-13723069,-210,-27314652,-417,-6481223,-99,254314892,3880,0
-2539076,-39,-510741,-8,-12981125,-199,-43459737,-664,-21264752,-325,251286090,3834,0
-2213828,-34,423299,6,2998237,45,-20422875,-312,-5388391,-83,256306956,3910,0
-3987485,-61,-2958823,-46,8928843,136,-24788443,-379,-9031646,56,266228482,4062,0
-5366525,-82,-4430202,-68,10910798,162,-23201512,-355,3709975,56,252995433,3860,0
-5303319,-81,-4322774,-66,8529483,130,-36431656,-556,-8645859,-132,277790822,4238,0
-5634251,-86,-5420804,-83,7650100,116,2751566,41,8541497,130,277388095,4232,0
-5120856,-79,-1591214,-25,-940657,-15,-17762157,-272,22928804,349,260919409,3771,0
-2703788,-42,-82052,-2,-5911377,-91,-22960887,-461,-412609,-7,267378834,4079,0
-4983802,-77,-1525191,-55,-9693154,-148,-48819591,-745,-19932776,-305,242060547,3693,0
-7659461,-117,-5273875,-81,-6963572,-107,-14689609,-148,-3414440,-53,272188934,4153,0
-8444752,-129,-6532034,-100,-979639,-15,-12537158,-192,13862098,211,262528395,4005,0
-6016808,-92,-3838235,-59,2409879,36,-23205158,-355,-26446646,-404,273993573,4180,0
-5364698,-82,-4161711,-64,9621169,146,-35076936,-536,27226233,415,260949567,3981,0
-4851753,-75,-6050913,-93,12341885,188,-33172171,-507,-2078732,-32,242034933,3693,0
-3934069,-61,-7137912,-109,11730248,178,-34574379,-528,19438964,296,251701118,3840,0
-5491408,-84,-8965318,-137,9442835,144,-15872997,-243,17441881,266,281814197,4300,0
-12943049,-198,-11469197,-176,7629818,116,4179909,63,18197411,277,275849568,4209,0
-13537815,-207,-7758974,-119,-7696223,-118,670502,10,-6755975,-104,271545867,4143,0
-6408062,-98,-2142171,-33,-13642002,-209,-20524346,-314,8989107,137,266171440,4061,0
-5503776,-84,726400,11,-6452106,-99,-9664530,-148,-44300573,-676,253611994,3869,0
-7404147,-113,989770,15,-9569480,-147,-22220224,-340,60015459,915,222685842,3397,0
-11990033,-183,-2259445,-35,-9911750,-152,-35071863,-536,-39524665,-604,261865271,3995,0
-23347059,-357,-11818235,-181,-9469026,-145,-38744886,-592,-29585853,-131,265676394,4053,0
-22757663,-348,-12022408,-184,-9878365,-73,-37565953,-574,-34740474,-531,252275610,3849,0
-19025924,-275,-11313768,-173,-5001424,-77,1661862,25,-4361756,-67,276245802,4215,0
-18045853,-276,-12777575,-195,-11184171,-171,-1016756,-16,10130498,154,246950469,3768,0
-15438610,-236,-9925255,-152,-9440322,-145,2373782,36,25058136,382,282449022,4309,0
-14583147,-223,-9811810,-150,-10798952,-165,-23705205,81,21686538,330,260817886,3979,0
-14862050,-227,-8578923,-78,-10540504,-161,9084403,138,-10811144,-165,289070001,4410,0
-14011101,-214,-414582,-7,-15389975,-235,-21082394,-322,26851973,409,251259851,3833,0
-11415130,-175,1998587,30,-19485599,-298,-10904889,-167,-1175882,-18,273512677,4173,0
-9306029,-142,156126,2,-20168457,-308,-36519341,-558,-17074497,-261,245151734,3740,0
-7779095,-119,-2382154,-37,-18124762,-253,-72799269,-1111,-60400427,-922,301272556,4597,0
-6901117,-54,-6249785,-96,-13365959,-204,-20562400,-314,-20222493,-309,268690803,4099,0
82221,1,-5102694,-78,-13993900,-214,-25063522,-383,-46068655,-703,255678810,3901,0
169761,2,-6515958,-100,-14931588,-228,-40102683,-612,-8821611,-135,253204457,3961,0
-6454642,-99,-8889041,-136,-15521873,-237,-31354260,-82,-39379802,-601,276310945,4216,0
-8801809,-135,-8587483,-77,-11111131,-170,10147051,154,4083049,62,254855882,3888,0
-6740492,-103,-2959203,-46,-15405142,-236,34769271,530,-37284532,-569,263521977,4021,0
-6324756,-97,-1339226,-21,-15677754,-240,-34565415,-528,-19613099,-300,260162752,3969,0
-4108601,-63,238096,3,-13861363,-212,-38435137,-587,6987583,-494,252109364,3846,0
-4030519,-62,-2217553,-34,-10044897,-104,-36770554,-562,-7394624,-113,270181542,4122,0
-3834354,-72,-4221164,-65,-7655561,-117,-41393588,-632,-11622699,-178,260201885,3970,0
-5008227,-77,-4052533,-62,-3982926,-61,-24902548,-380,-23414013,-358,255147724,3893,0
-5207439,-80,-6561863,-101,-4176592,-64,-21193986,-324,-28596256,-437,267561799,4082,0
-5663023,-87,-6079517,-93,-4245567,-65,-46085164,-704,-18615218,-285,271661217,4145,0
-6516971,-100,-5022479,-74,-6830377,-105,-48217662,-736,-25771690,-394,262667877,4007,0
-6514907,-100,-4072105,-63,-6153663,-94,-66829408,-1020,-37912932,-579,256463451,3913,0
-7099222,-109,-2799066,-43,-4863546,-75,-50499986,-771,-24885583,-380,265309885,4048,0
-9286409,-142,-356464,-6,-3845081,-59,-38962007,-595,85416,-158,275481807,4203,0
-9161051,-140,1581721,24,-5552363,-81,-30205672,-461,-14721956,-225,260086118,3968,0
-7788471,-100,5757748,87,-6120103,-94,-29146366,-445,-6982680,-107,261134373,3984,0
-5830675,-89,7507161,114,-6740740,-103,-18637662,-285,-12263141,-188,275125676,4198,0
-5380579,-83,8725881,133,-7430004,-114,-25803845,-394,-39498,-1,260609034,3976,0
-4519966,-69,7584350,115,-5861543,-90,-33826077,-415,-21180215,-324,251685816,3840,0
-6485851,-99,6601136,67,1169906,17,-13061981,-200,-8948368,-137,256862672,3919,0
-10412593,-159,-80917,-2,5678003,86,4101354,62,25171006,384,246756385,3765,0
-9093751,-139,-5980514,-92,10936568,166,3924748,59,1560869,23,261362293,3988,0
-6189293,-95,-14737777,-225,15642983,238,-25061328,-383,-22931224,-350,258598729,3945,0
-5709654,-88,-16707130,-255,21904406,345,-2786635,-43,-13542010,-207,281814704,4300,0
-5117318,-27,-22249125,-340,20074087,306,-4382451,-67,244197,3,265232062,4047,0
1770662,27,-22280304,-340,15913811,242,-27192499,-415,-1731419,-27,254697516,3886,0
1634703,24,-12744792,-195,16163485,246,-25197527,-385,12176153,185,266217573,4062,0
-3050530,-47,-8842647,-135,12551307,191,22202785,338,6244470,95,265678718,4053,0
-1157864,-18,-6955798,-71,-458743,-7,-14666785,-224,16318147,248,261402891,3988,0
-5414845,-83,-1601130,-25,-318083,-5,-20849867,-319,11787182,179,259168534,3954,0
-10548021,-161,1311718,20,1516665,23,40620451,619,54163795,826,312344666,4766,0
-9131136,-140,9574963,146,607519,9,26398727,402,4676729,71,267243731,4077,0
-7918280,-121,17842972,272,-921816,-15,14118483,215,50352963,768,254575100,3884,0
-8650464,-117,18435411,281,-2489438,-38,-16339342,-250,-72905,-2,280227286,4275,0
-3969101,-61,14708991,224,3222639,49,-42248145,-645,8629790,131,235229814,3589,0
560386,8,7960505,121,8734792,133,-51030587,-779,-28766918,-439,250111176,3816,0
-600105,-10,3752120,57,13381582,204,-43366890,-662,26149853,399,263629300,4022,0
-1968815,-31,-1912337,-30,12805130,195,-43586126,-666,-36224054,-553,265951327,4058,0
481151,7,-5253308,-81,15177523,231,-54482394,-832,-15695266,-240,267067245,4075,0
1390031,21,-3897594,-60,16597597,253,-16587391,-254,-40751964,-622,261408428,3988,0
-1422198,-22,-5755322,-88,13553805,206,19700361,300,-3891920,-60,281294919,4292,0
-4519992,-69,-3917327,-60,8253977,109,-9228154,-141,-4641799,-71,252642925,3855,0
-5764828,-86,471851,7,8582289,130,-26262966,-401,-1449611,-23,253292374,3864,0
-6109389,-94,880688,13,10010680,152,-30540947,-467,43376636,661,266551410,4067,0
-6627675,-102,-3287086,-51,5736873,87,-16645795,-254,-16435641,-251,263502980,4020,0
-2332820,-36,-4313528,-66,6004508,91,-12296185,-188,-38029873,-581,246915145,3767,0
-2462242,-38,-3663839,-85,9549744,145,-38348248,-586,-28581354,-437,262935906,4012,0
-3832358,-59,-8728824,-134,10037283,153,-42158567,-644,-32890477,-502,264179019,4031,0
-3370309,-52,-9030268,-138,20272284,309,7570124,115,1500468,22,277582527,4235,0
-774105,-12,-2479159,-38,25236723,385,8447346,128,26638323,406,266789704,4070,0
847968,12,-1706014,-27,28628623,436,24588090,375,15889821,242,263061380,4013,0
844172,7,-1133041,-18,24207911,369,6354230,96,-17400137,-266,259249191,3955,0
719963,10,355215,5,24677805,376,-27389152,-418,26665247,406,268170291,4091,0
1503500,22,-192231,-3,20800529,317,-35749686,-546,957834,14,270297160,4124,0
1236680,18,1601537,24,21067534,321,-23087707,-353,13678458,208,270316844,4124,0
1629845,24,2252578,34,17052929,260,-26689887,-408,-9220882,-141,248812297,3796,0
389298,5,359506,5,18490133,282,-38153318,-583,-22483437,-344,252297018,3849,0
-768168,-12,-3681564,-57,20452302,312,-54109245,-826,-35878267,-548,264072615,4029,0
-558569,-9,-8099753,-124,22399232,341,-16058947,-246,-10169259,-156,250838301,3827,0
392759,5,-1600326,-25,18020980,274,-16988998,-260,-8591739,-132,253624265,3869,0
-150754,-3,7920994,120,12759751,194,-36560494,-558,3612283,55,259546067,4197,0
-3354701,-52,5746540,87,10596113,161,-7531154,-115,3469998,52,281750226,4299,0
-3754902,-58,9654811,147,7251145,110,4014613,61,14735607,224,276325031,4216,0
-3781454,-58,15792587,240,4102170,62,-9919936,-152,14985861,228,243906183,3721,0
-4770639,-73,16804544,174,5828657,88,-17926093,-274,15417138,235,264570067,4037,0
-8010766,-123,5784072,88,7756098,118,-34615007,-529,9117372,139,236360398,3606,0
-4908803,-75,510052,7,18208353,277,-70733543,-1080,5339916,81,266748571,4070,0
-4171752,-64,-10769640,-165,23101844,352,-63363253,-967,-7185481,-110,253803898,3872,0
-3813271,-59,-15791765,-241,26314689,401,-29142359,-445,-23999243,-367,285148285,4351,0
-2229995,4,-14344337,-219,23167162,353,25846325,394,-6267330,-96,258552261,3945,0
850287,12,-497577,-8,19376549,295,16235261,247,-25167034,-385,255362756,3896,0
-2705023,-42,5160521,78,13329406,203,-15181669,-232,575341,8,260057170,3968,0
-9491229,-145,-1910889,-30,12277356,187,-15591261,-238,-26867400,-410,259118419,3953,0
-11052109,-169,-2038442,-32,14993975,228,-56867641,-868,5625281,85,241447798,3684,0
-6864077,-105,-4212459,-65,18396438,280,-49708432,-759,-13898729,-213,249480344,3806,0
-4231106,-65,-5927616,-91,20281165,309,-20295329,-310,5939881,90,274170755,4183,0
-3260041,-50,-3639331,-56,13621817,207,-41759501,-638,8361128,127,239448794,3653,0
-2120252,-33,-5936650,-91,11381981,173,11191942,170,-2582801,-40,314686572,4801,0
-1219356,-19,-3740716,-58,10413686,158,-3456920,-53,-467416,-8,248245918,3953,0
49909,0,4271406,65,10522070,160,-6895926,-106,3683153,56,271174514,4137,0
-1647950,-26,273839,4,9454153,144,-6353037,-97,-16170882,-247,269423452,4111,0
-593137,-10,-1640736,-26,12789086,195,6954211,106,18194517,277,250119710,3816,0
-1182211,-19,334089,5,21221074,323,-1211971,-19,-4587985,-71,265097138,4045,0
-527998,-9,-3080512,-48,25918156,395,7072618,107,29880170,794,286894816,4377,0
2087060,31,-2256437,-35,32659849,498,-27027828,-413,7824836,119,250537649,3822,0
2089208,31,3793218,57,33773133,515,7856568,119,25129046,383,269763468,4116,0
-1406509,-22,3956888,60,30112545,459,-29002140,-443,-20928950,-320,253834036,3873,0
-4072630,-63,4665228,71,33521781,511,-17177762,-263,6577977,100,279329240,3988,0
-3173868,-49,4769842,72,30455867,464,5213942,245,8396480,128,273338345,4170,0
-1600013,-25,10786614,164,23288644,355,-23578283,-360,-6364498,-98,234697852,3581,0
-2760176,-43,6986624,106,19158907,292,-26388238,-403,-43727503,-668,258687675,3947,0
-3644330,-56,-3641250,-56,24250403,370,-29202387,-446,-36623560,-559,285965428,4363,0
65869,1,-9338659,-143,26822357,409,-26611194,-407,126604623,1335,253790380,3872,0
